gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_Fiber optic,Contract_One year,Contract_Two year
0,1,0,0.9674289171442931,1,1,0.11918066001957439,False,True,False
0,0,1,-1.202712536926054,1,0,-1.5144340466072868,False,False,False
1,0,1,-0.8751440155569451,1,1,0.009497475240965298,False,False,False
0,0,0,1.1312131778288477,1,1,0.5213523375411412,False,True,False
0,1,0,0.39418400474835236,1,1,1.3406524905086312,True,True,False
0,0,0,-1.2436586020971927,1,0,-0.4624725925942622,False,False,False
0,0,0,-0.9570361458992224,1,0,-1.4762111185783773,False,False,False
1,0,0,-1.2846046672683313,1,1,0.340208896012832,True,False,False
1,0,1,0.8036446564597386,0,0,-0.4874005891348552,False,False,True
1,1,0,0.10756154855038198,1,1,1.1362429188757683,True,False,False
1,0,1,-0.5066294290166974,1,0,-1.5111103137352078,False,False,False
0,0,0,-0.7113597548723906,1,0,0.3485182281930297,True,False,False
1,0,0,-0.6294676245301133,1,0,0.19728838251343225,True,False,False
1,0,0,-0.09716877730531116,1,0,0.8437544261328107,True,False,False
0,0,0,-1.2846046672683313,1,0,1.0298834669692383,True,False,False
1,0,0,-0.9160900807280837,1,1,0.6775677825288574,True,False,False
0,0,0,-0.7932518852146678,1,0,0.1756841188449186,True,False,False
1,0,0,-1.1617664717549154,1,1,1.1744658469046778,True,False,False
0,1,0,-1.202712536926054,1,0,0.18399345102511627,True,False,False
0,0,0,1.090267112657709,1,1,0.49808620743658766,False,True,False
0,0,0,-1.2436586020971927,1,0,0.16238918735660215,True,False,False
0,0,1,-0.7523058200435292,1,0,0.5329854025934182,True,False,False
1,0,0,-1.2846046672683313,0,0,-1.3199956735906615,False,False,False
1,1,0,0.435130069919491,1,1,1.2675303673228917,True,False,False
0,0,0,-0.6704136897012519,1,1,0.3285758309605555,True,False,False
1,1,0,0.8445907216308772,0,0,-0.3461419420714949,False,False,False
0,0,1,-1.1617664717549154,1,1,-1.310024474974424,False,False,False
0,0,0,-0.6704136897012519,1,0,0.340208896012832,True,False,False
0,0,0,0.435130069919491,1,0,-0.31290461335070424,False,True,False
1,1,0,-0.997982211070361,1,1,0.5446184676456948,True,False,False
1,0,1,-1.0798743414126382,1,0,-0.5222997842916856,False,False,False
0,0,0,1.6225659598825113,1,1,1.5533713943216911,True,False,True
0,0,1,1.1312131778288477,0,0,-0.5023573870592111,False,False,False
1,0,1,-1.32555073243947,1,0,-1.5011391151189704,False,True,False
0,0,0,-1.2436586020971927,1,0,-1.489506050066694,False,False,False
0,0,0,0.9264828519731545,1,1,0.8404306932607318,False,True,False
0,0,0,0.9674289171442931,1,0,1.1246098538234919,True,False,False
1,0,1,1.5816198947113727,1,1,0.6626109846045015,True,False,True
1,0,0,-1.2436586020971927,1,1,-0.09353824379348603,False,False,False
0,0,0,1.2949974385134022,1,1,1.3472999562527894,True,False,True
0,0,0,0.39418400474835236,1,0,0.3003241015478836,False,True,False
1,1,0,-0.30189910316100427,1,1,0.8038696316678619,True,True,False
0,0,1,-1.1208204065837768,1,0,-0.5139904521114879,False,False,False
1,0,1,1.6225659598825113,1,1,1.7195580379256445,True,False,True
0,1,0,0.025669418208104724,1,1,0.5230142039771807,True,False,False
1,1,0,-0.015276646963033904,1,1,0.6792296489648968,True,False,False
1,0,1,-1.1208204065837768,1,0,-1.4878441836306542,False,True,False
0,0,0,-1.202712536926054,1,1,0.30697156729204134,True,False,False
0,1,0,-1.0798743414126382,1,1,0.6476541866801456,True,False,False
1,0,0,1.4997277643690954,1,1,1.383861017845659,True,False,True
0,0,0,-0.7932518852146678,1,0,0.5196904711051018,True,False,False
1,0,1,-0.42473729867442017,1,0,0.3368851631407531,True,False,False
1,0,0,1.1721592429999863,1,1,0.16737478666472094,False,False,True
0,1,0,0.025669418208104724,0,0,-0.17995529846754157,False,False,False
1,0,0,0.3532379395772137,1,1,0.2704105056991718,False,True,False
0,0,0,0.5170222002617683,1,1,1.6098748531470353,True,True,False
1,1,0,1.540673829540234,1,1,0.8371069603886525,False,False,True
1,0,1,0.9264828519731545,1,0,-0.24310622303704402,False,False,True
1,0,1,0.8036446564597386,0,0,-0.6851626950235598,False,True,False
1,0,0,-1.202712536926054,0,0,-0.8214357427788015,False,False,False
0,0,0,-0.09716877730531116,1,1,1.1744658469046778,True,False,False
1,1,0,1.540673829540234,0,0,-0.6519253663027691,False,True,False
0,0,1,-0.9570361458992224,1,0,0.935157080114985,True,False,False
1,0,1,-0.4656833638455588,1,0,-1.4978153822468916,False,True,False
0,0,1,0.9264828519731545,1,1,0.36181315968134614,False,True,False
1,0,0,0.3532379395772137,1,1,0.0045118759328465095,False,True,False
0,0,1,1.213105308171125,1,1,-1.2917439441779892,False,False,True
0,0,0,-1.2846046672683313,1,1,0.4881150088203505,True,False,False
0,1,0,1.4178356340268181,1,1,-0.33118514414713923,False,False,False
0,0,0,1.2540513733422636,1,1,0.49310060812846934,False,True,False
1,0,0,0.23039974406379785,1,1,0.13746119081600916,False,True,False
0,0,0,1.540673829540234,0,0,-0.23479689085684635,False,False,True
1,0,1,0.23039974406379785,1,0,-1.5044628479910496,False,False,False
0,0,1,-1.1208204065837768,0,0,-1.1421759649344314,False,False,False
1,0,0,-0.3428451683321429,1,0,-0.5040192534952506,False,False,False
1,0,0,-0.6704136897012519,1,1,0.2986622351118437,True,False,False
0,0,0,1.4587816991979567,0,0,-0.8629824036797898,False,False,True
0,0,1,1.0083749823154318,1,1,1.187760778392994,True,False,False
1,1,0,1.1312131778288477,1,1,1.312400761095959,True,True,False
0,0,0,-0.13811484247644978,1,1,0.20393584825759048,False,True,False
0,0,1,-0.9570361458992224,1,0,0.024454273165320718,False,True,False
0,0,0,1.5816198947113727,1,1,-1.2934058106140287,False,False,True
0,0,0,-0.3428451683321429,0,0,-0.3561131406877322,False,False,False
1,1,0,-1.2436586020971927,1,0,-0.5189760514196065,False,False,False
1,0,1,1.3768895688556795,1,0,-1.4728873857062985,False,False,True
1,0,0,0.8855367868020159,1,1,1.3107388946599194,True,False,False
0,0,0,1.6225659598825113,1,1,1.6215079181993124,True,False,True
1,0,0,0.8036446564597386,1,0,-1.50280098155501,False,False,True
1,0,1,1.5816198947113727,1,0,0.40003608771025556,False,False,True
0,1,0,-1.1208204065837768,1,0,0.4681726115878763,True,False,False
1,0,0,0.39418400474835236,1,0,-1.4828585843225357,False,False,True
0,0,0,-1.2436586020971927,1,0,-0.673529629971283,False,False,False
1,0,0,-0.8751440155569451,1,0,0.3219283652163972,True,False,False
0,0,1,0.3532379395772137,1,1,0.49974807387262754,False,False,False
0,0,1,1.4587816991979567,1,1,0.7689704365110317,False,False,True
0,1,0,0.7217525261174614,1,1,1.0032936039926057,True,False,False
1,0,0,0.8445907216308772,1,1,0.9650706759636968,True,False,False
0,0,1,-0.997982211070361,1,0,0.6210643237035132,True,False,False
0,0,0,0.7217525261174614,1,1,1.3140626275319989,True,True,False
0,0,0,0.7217525261174614,1,0,1.1744658469046778,True,False,True
0,0,0,-0.997982211070361,1,0,-0.1616747676711068,False,False,False
0,0,0,-0.9160900807280837,0,0,-1.1671039614750243,False,False,False
0,0,1,0.18945367889265924,1,1,-1.3548948687474915,False,False,True
0,0,1,0.6808064609463228,1,0,-0.10350944240972314,False,False,False
0,0,0,-0.6294676245301133,0,0,-0.9710037220223594,False,False,False
1,0,1,-0.8341979503858065,1,0,-1.5011391151189704,False,False,True
1,0,1,-0.38379123350328154,1,0,1.162832781852401,True,False,False
0,0,1,1.5816198947113727,0,0,-0.20654516144417423,False,False,True
0,0,1,1.5816198947113727,1,0,0.4216403513787692,False,False,True
1,0,0,-0.3428451683321429,1,0,0.81051709741202,True,False,False
1,0,1,0.5170222002617683,1,1,0.4615251458437181,False,True,False
1,0,1,0.39418400474835236,1,0,-0.038696651404181256,False,True,False
0,0,0,-0.5885215593589747,1,0,1.0365309327133965,True,False,False
0,0,0,-0.2609530379898657,1,0,0.28702917005956713,False,False,True
1,0,1,-0.9570361458992224,1,0,-0.31622834622278334,False,False,False
0,0,0,-1.2436586020971927,1,0,-0.6785152292794014,False,False,False
0,0,1,-1.1208204065837768,1,0,-0.666882164227125,False,False,False
1,1,0,-1.0798743414126382,1,0,0.6426685873720273,True,False,False
1,1,0,0.8036446564597386,1,1,1.5251196649090193,True,False,False
1,0,0,1.0083749823154318,1,0,0.31528089947223903,False,False,True
1,0,0,-0.13811484247644978,1,0,0.3485182281930297,False,True,False
0,0,1,1.4178356340268181,1,1,-1.328305005770859,False,False,True
0,0,0,0.39418400474835236,1,1,1.3406524905086312,True,False,False
0,0,0,-0.8341979503858065,1,0,-1.5144340466072868,False,True,False
1,0,1,-1.0389282762414995,0,0,-1.0092266500512688,False,False,False
0,0,0,-0.8341979503858065,1,0,-1.477872985014417,False,False,False
0,0,0,-0.7932518852146678,0,0,-0.5355947157800017,False,False,False
1,0,0,-0.05622271213417253,1,1,0.20559771469362992,False,False,False
1,0,1,-0.9570361458992224,0,0,-1.160456495730866,False,False,False
1,0,0,1.2540513733422636,1,0,-1.474549252142338,False,True,False
1,1,0,0.5170222002617683,1,1,1.1246098538234919,True,True,False
0,1,0,-0.8341979503858065,1,0,0.476481943768074,False,True,False
1,0,0,0.3532379395772137,1,1,0.5113811389249041,True,False,False
1,0,0,-1.1208204065837768,1,0,-1.4562687213459031,False,False,False
1,1,0,1.5816198947113727,0,0,-0.6153643047098993,False,False,True
0,0,1,1.6225659598825113,1,1,0.4681726115878763,False,False,True
1,0,0,-0.9570361458992224,1,1,0.1391230572520486,False,False,False
0,0,1,0.7626985912886,1,1,0.8404306932607318,True,True,False
0,0,1,0.10756154855038198,0,0,-0.7965077462382085,False,True,False
1,0,0,0.9674289171442931,1,1,1.1860989119569545,True,True,False
0,1,0,-0.5885215593589747,1,0,0.32691396452451604,True,False,False
1,0,0,0.4760761350906296,1,1,1.5500476614496124,True,False,False
0,0,1,0.6398603957751842,0,0,-1.175413293655222,False,False,False
0,0,0,-0.8751440155569451,1,0,0.0011881430607676318,False,True,False
1,0,1,1.5816198947113727,1,1,1.3672423534852636,True,False,True
1,1,0,0.10756154855038198,1,1,0.5562515326979713,True,True,False
1,1,0,-0.3428451683321429,0,0,-1.0175359822314662,False,False,False
0,0,0,1.1312131778288477,1,1,1.3240338261482358,True,False,True
1,0,0,-1.0798743414126382,0,0,-1.1421759649344314,False,False,False
1,0,1,-0.7113597548723906,1,0,-1.4911679165027332,False,False,False
1,1,0,-0.4656833638455588,1,1,1.312400761095959,True,False,False
1,0,1,0.025669418208104724,1,0,-1.4712255192702588,False,True,False
0,0,0,-1.2846046672683313,1,0,-1.4612543206540216,False,False,False
0,0,1,1.0493210474865704,1,0,-1.506124714427089,False,False,True
0,0,0,-0.9160900807280837,1,0,0.0011881430607676318,False,True,False
0,0,1,0.025669418208104724,1,1,-1.349909269439373,False,False,False
0,1,0,-1.2846046672683313,0,0,-1.3166719407185823,False,False,False
0,0,1,-1.2846046672683313,1,0,-0.6286592361982155,False,False,False
1,0,1,0.39418400474835236,1,0,0.2753961050072906,False,True,False
1,0,1,-1.2846046672683313,1,0,-1.4861823171946147,False,False,False
1,0,0,0.23039974406379785,1,0,-1.4878441836306542,False,True,False
0,0,0,-1.1208204065837768,1,1,-0.47410565764653895,False,False,False
1,0,0,1.3359435036845408,1,1,1.5001916683684262,True,True,False
0,1,0,0.435130069919491,0,0,-1.0441258452080988,False,False,False
0,0,0,1.6225659598825113,1,1,0.6659347174765808,False,False,True
1,0,0,1.1312131778288477,1,0,0.9816893403240922,True,True,False
1,0,0,0.9264828519731545,1,0,1.1977319770092314,True,True,False
0,0,1,1.540673829540234,1,1,1.6015655209668378,True,False,True
0,0,0,-1.0798743414126382,1,1,0.2986622351118437,True,False,False
0,0,1,-0.7932518852146678,1,1,1.3057532953518012,True,True,False
1,0,1,-0.997982211070361,1,0,-1.4861823171946147,False,False,True
1,0,1,0.5170222002617683,1,1,1.1578471825442826,True,False,True
0,0,0,0.8855367868020159,1,1,1.511824733420703,True,True,False
0,0,0,0.025669418208104724,1,1,0.614416857959355,True,False,False
1,0,1,-0.4656833638455588,1,1,0.3667987589894649,False,True,False
0,1,0,0.9264828519731545,1,1,1.1678183811605196,True,True,False
0,0,0,-1.2846046672683313,1,0,0.34685636175699025,True,False,False
1,0,0,0.4760761350906296,1,0,0.13247559150789037,True,False,False
1,0,0,1.6225659598825113,1,1,0.7390568406623199,False,False,True
1,0,1,-0.7932518852146678,1,0,-0.1018475759736837,False,False,False
0,0,1,0.1485076137215206,1,1,1.3173863604040776,True,False,False
1,0,0,1.5816198947113727,1,1,-1.306700742102345,False,False,True
1,1,0,-0.9570361458992224,1,1,1.184437045520915,True,False,False
0,0,0,0.5579682654329069,1,1,-0.32786141127506013,False,False,False
0,1,0,1.1721592429999863,1,1,1.3140626275319989,True,True,False
1,1,0,1.6225659598825113,1,1,0.414992885634611,False,False,True
1,0,0,-0.8751440155569451,1,1,0.3352232967047137,True,False,False
0,0,0,-1.2436586020971927,1,0,0.16072732092056272,True,False,False
1,0,0,-1.2436586020971927,1,0,-1.5127721801712473,False,False,False
0,0,0,-1.1617664717549154,1,0,0.46983447802391576,True,False,False
1,0,0,-1.202712536926054,1,0,-0.5222997842916856,False,False,False
0,0,0,-1.202712536926054,0,0,-0.9992554514350316,False,False,False
0,0,0,0.435130069919491,1,1,-0.0004737233752722791,False,True,False
0,0,1,1.1721592429999863,1,0,-1.4994772486829309,False,False,True
0,1,0,0.6808064609463228,1,1,0.863696823365285,True,False,False
0,0,0,0.06661548337924335,1,0,-0.01709238773566761,False,True,False
1,0,0,-1.2846046672683313,1,1,-0.48906245557089484,False,False,False
0,0,0,-1.2846046672683313,1,0,-0.6286592361982155,False,False,False
0,0,0,1.1721592429999863,1,1,0.7174525769938063,False,False,True
0,0,1,-1.1617664717549154,1,0,0.2953385022397648,True,False,False
1,0,0,1.090267112657709,1,1,0.14078492368808804,False,True,False
1,0,1,-1.1617664717549154,1,0,-0.6519253663027691,False,False,False
1,0,1,-1.32555073243947,1,0,-1.4961535158108519,False,False,True
1,0,0,-0.42473729867442017,1,0,-1.4811967178864962,False,True,False
0,0,0,1.6225659598825113,1,1,0.6592872517324226,True,False,True
1,0,1,-0.7113597548723906,0,0,-1.1521471635506684,False,False,False
0,0,0,-1.2846046672683313,1,0,-1.5144340466072868,False,False,False
0,0,0,1.0083749823154318,1,0,1.0099410697367641,True,False,True
1,0,1,0.2713458092349365,1,0,0.7124669776856876,True,False,False
0,1,0,-1.0798743414126382,1,0,-1.5077865808631286,False,False,False
0,0,0,-0.6704136897012519,1,1,-0.060300915072695374,False,False,False
0,0,1,0.2713458092349365,0,0,-1.1554708964227476,False,False,False
1,0,1,-1.1617664717549154,1,0,-1.4944916493748124,False,False,True
1,0,0,1.090267112657709,1,1,1.3921703500258567,True,False,False
0,0,1,1.4997277643690954,1,1,0.650977919552225,True,True,False
1,0,1,-0.3428451683321429,1,0,0.18066971815303692,False,False,False
1,0,1,-1.0798743414126382,1,0,-1.477872985014417,False,False,True
1,0,0,-0.9570361458992224,1,0,0.9700562752718151,True,False,False
0,0,1,-0.997982211070361,1,0,-1.5077865808631286,False,False,True
0,0,0,-0.09716877730531116,1,0,-1.50280098155501,False,False,False
1,0,1,1.213105308171125,1,0,0.21723077974590693,False,True,False
0,0,0,0.10756154855038198,1,0,-1.4546068549098634,False,True,False
0,0,1,0.9264828519731545,1,0,-1.5194196459154055,False,True,False
0,0,0,-1.2436586020971927,1,0,-0.13342303825843468,False,False,False
1,1,0,-0.13811484247644978,1,1,0.9833512067601315,True,False,False
1,0,0,-1.2436586020971927,1,0,0.3352232967047137,True,False,False
1,1,0,0.025669418208104724,0,0,-0.3411563427633763,False,False,False
1,0,0,-1.1208204065837768,1,1,0.3667987589894649,True,False,False
0,0,0,-1.2846046672683313,1,0,0.1441086565601674,True,False,False
0,0,0,1.6225659598825113,1,1,1.3506236891248684,True,False,True
1,1,0,0.435130069919491,1,0,0.8204882960282571,True,False,False
0,0,0,-0.9160900807280837,1,1,0.3285758309605555,True,False,False
0,0,0,1.540673829540234,1,1,-1.2917439441779892,False,False,True
1,0,0,-0.3428451683321429,1,0,1.034869066277357,True,False,False
0,0,0,-0.38379123350328154,1,0,-1.5077865808631286,False,False,False
0,0,1,0.435130069919491,0,0,-0.4525013939780251,False,True,False
0,0,0,-1.2846046672683313,1,0,-1.5210815123514447,False,False,False
1,0,0,-0.3428451683321429,1,1,0.5113811389249041,True,False,False
0,1,1,1.3359435036845408,1,1,1.2974439631716035,True,True,False
0,0,1,0.9674289171442931,1,1,1.4868967368801098,True,False,False
1,1,0,-1.2846046672683313,1,0,0.47315821089599464,True,False,False
1,1,0,-0.17906090764758842,1,1,1.3605948877411054,True,False,False
0,0,0,-0.7932518852146678,0,0,-1.1870463587074989,False,False,False
0,0,0,-0.997982211070361,1,0,0.5063955396167853,True,False,False
0,0,0,-1.202712536926054,1,0,0.1756841188449186,True,False,False
1,0,0,-1.2846046672683313,1,0,-1.4928297829387727,False,False,False
0,1,0,-0.2609530379898657,1,1,0.8071933645399412,True,False,False
1,1,0,-1.2846046672683313,1,1,0.36181315968134614,True,False,False
0,0,0,-1.1208204065837768,1,0,-1.474549252142338,False,False,False
1,0,0,-0.17906090764758842,1,1,0.985013073196171,True,False,False
0,0,0,-0.8751440155569451,1,1,-0.1965739628279369,False,False,False
0,1,0,-0.8751440155569451,1,1,1.3024295624797217,True,False,False
0,1,0,1.3768895688556795,1,1,0.5180286046690623,True,False,False
1,0,0,0.9674289171442931,1,0,-1.4928297829387727,False,True,False
0,1,0,0.8445907216308772,1,1,-1.3216575400267008,False,False,True
0,0,1,-1.202712536926054,0,0,-1.125557300574036,False,False,False
0,1,0,1.6225659598825113,1,1,1.7444860344662374,True,False,True
0,0,0,-1.0798743414126382,1,0,0.1889790503332346,True,False,False
0,0,1,1.5816198947113727,1,1,1.6530833804840632,True,False,True
1,0,0,-0.7113597548723906,1,0,-1.4978153822468916,False,False,False
0,1,0,1.0083749823154318,1,0,0.16571292022868103,False,False,True
1,0,0,1.4587816991979567,1,1,-1.3399380708231359,False,False,True
0,0,0,-0.7932518852146678,0,0,-1.1238954341379965,False,False,False
0,0,1,1.5816198947113727,1,1,-1.3349524715150172,False,False,True
1,0,0,-1.1208204065837768,0,0,-0.8264213420869201,False,False,False
1,0,0,-0.5885215593589747,1,1,0.8221501624642966,True,True,False
1,0,1,0.1485076137215206,1,0,0.9916605389403292,True,False,False
1,0,0,1.2540513733422636,1,1,0.6576253852963831,True,False,True
1,0,1,0.2713458092349365,0,0,-0.33284701058317867,False,True,False
0,0,0,-1.202712536926054,1,0,-1.506124714427089,False,False,False
1,0,0,-0.015276646963033904,1,0,-1.489506050066694,False,False,True
1,1,0,-1.1617664717549154,1,0,0.17734598528095805,True,False,False
0,1,0,-0.015276646963033904,1,1,0.9418045458591433,True,False,False
1,1,0,-0.7113597548723906,1,1,0.3102953001641207,True,False,False
0,1,0,-1.1208204065837768,1,1,0.5363091354654971,True,False,False
0,0,1,-0.9570361458992224,1,0,-1.4795348514504565,False,False,True
0,0,1,-0.05622271213417253,1,0,0.5412947347736159,False,True,False
0,0,0,-1.2846046672683313,1,0,-0.5106667192394088,False,False,False
1,0,1,-1.2846046672683313,1,0,0.5379710019015366,True,False,False
1,0,0,-1.2436586020971927,1,0,1.1744658469046778,True,False,False
0,0,0,0.10756154855038198,1,1,-1.3814847317241241,False,False,True
0,0,0,-1.1208204065837768,1,0,-1.506124714427089,False,True,False
1,0,1,-1.202712536926054,1,0,-0.48906245557089484,False,False,False
1,0,0,-0.8341979503858065,1,0,-0.5256235171637647,False,False,False
1,0,1,0.9674289171442931,1,1,-1.353233002311452,False,False,True
1,0,1,1.6225659598825113,1,1,-1.3332906050789777,False,False,True
0,0,0,-1.2846046672683313,1,0,0.1507561223043256,True,False,False
1,0,0,-1.2846046672683313,1,0,0.6626109846045015,True,False,False
0,0,0,-0.2609530379898657,1,1,0.8387688268246919,False,True,False
0,0,0,-0.7932518852146678,0,0,-0.5222997842916856,False,False,False
0,0,1,-0.7113597548723906,1,0,0.024454273165320718,False,True,False
1,1,0,1.4587816991979567,1,1,1.0315453334052782,True,False,False
0,1,0,-0.22000697281872703,1,0,1.209365042061508,True,False,False
0,1,0,-1.1208204065837768,1,0,0.1490942558682857,True,False,False
0,0,0,1.2949974385134022,1,1,-1.32498127289878,False,False,True
0,0,0,-0.6704136897012519,1,1,0.011159341677004737,False,False,False
0,0,0,-1.2436586020971927,1,0,0.4914387416924299,True,False,False
0,0,0,0.8036446564597386,0,0,-0.8563349379356315,False,False,True
0,0,0,-0.7113597548723906,1,1,-1.3233194064627405,False,False,True
0,0,1,0.3532379395772137,1,1,1.4702780725197144,True,True,False
1,1,0,-0.5066294290166974,1,0,0.21390704687382758,True,False,False
0,0,0,-0.015276646963033904,1,0,-1.5144340466072868,False,True,False
1,0,0,-1.2846046672683313,1,1,-0.47909125695465754,False,False,False
0,0,1,1.6225659598825113,1,1,0.6127549915233155,False,False,True
0,0,1,0.06661548337924335,1,0,0.660949118168462,False,False,True
1,0,1,0.4760761350906296,1,0,-1.506124714427089,False,False,True
1,0,0,1.6225659598825113,1,0,0.340208896012832,False,False,True
1,0,1,-0.997982211070361,1,0,0.9933224053763687,True,False,False
1,0,0,-1.0389282762414995,0,0,-1.0191978486675057,False,False,False
1,0,1,1.090267112657709,1,0,-1.4961535158108519,False,False,True
0,0,0,-1.202712536926054,1,1,1.0548114635098311,True,False,False
0,0,0,0.3532379395772137,1,0,1.1279335866955709,True,False,True
0,0,0,1.1721592429999863,1,1,-1.3150100742825428,False,False,True
1,0,0,-0.13811484247644978,1,1,0.5080574060528252,True,False,False
0,0,1,0.6398603957751842,1,0,-1.506124714427089,False,False,True
1,0,0,-1.2846046672683313,1,0,-1.4861823171946147,False,False,False
1,0,1,1.2949974385134022,1,1,-1.3316287386429382,False,False,True
1,0,0,1.0493210474865704,1,0,-1.4662399199621403,False,False,True
1,0,0,-0.13811484247644978,1,1,0.6659347174765808,True,False,False
1,1,0,-1.0389282762414995,1,1,0.9916605389403292,True,False,False
1,0,0,1.4178356340268181,1,0,1.5350908635252565,True,False,True
1,0,0,-1.1208204065837768,1,0,0.17069851953679982,False,True,False
0,0,0,-0.22000697281872703,1,0,-0.39932166802476,False,False,True
1,0,0,-1.1617664717549154,0,0,-0.5422421815241599,False,False,False
1,0,0,-1.2846046672683313,1,0,-1.489506050066694,False,False,False
0,0,1,-1.1617664717549154,1,0,-1.4928297829387727,False,False,False
1,0,1,-1.0798743414126382,1,0,-1.50280098155501,False,False,False
1,0,1,-1.2846046672683313,0,0,-1.0391402458999803,False,False,False
1,0,0,0.6808064609463228,1,1,0.6476541866801456,False,True,False
0,0,0,-1.2436586020971927,1,0,-0.3261995448390207,False,False,False
1,0,1,-0.6704136897012519,1,1,0.6659347174765808,False,False,False
0,0,1,-1.2846046672683313,1,1,-1.3116863414104638,False,False,False
1,0,0,-0.30189910316100427,1,0,0.16238918735660215,True,False,False
1,0,1,-0.30189910316100427,1,0,-0.37273180504812753,False,True,False
0,0,0,1.6225659598825113,1,1,1.5251196649090193,True,False,True
1,0,0,-0.9160900807280837,1,0,-1.4911679165027332,False,False,False
1,0,0,0.8855367868020159,1,0,0.6493160531161856,True,True,False
1,1,1,-1.2846046672683313,1,0,-0.5189760514196065,False,False,False
0,0,0,1.3768895688556795,1,1,0.06766280050234895,False,False,True
1,0,0,-1.1617664717549154,1,1,0.02279240672928128,False,False,False
0,0,0,-1.0389282762414995,1,0,-1.4795348514504565,False,False,False
1,1,0,1.4997277643690954,0,0,-0.2763435517578347,False,False,True
0,0,0,-0.997982211070361,1,1,1.0232360012250805,True,False,False
1,0,0,-0.30189910316100427,1,1,-0.30958088047862536,False,False,False
1,1,0,0.18945367889265924,1,1,1.2043794427533892,True,False,False
1,0,1,-1.2846046672683313,1,0,-1.5011391151189704,False,False,False
1,0,1,-1.1617664717549154,1,1,-1.3548948687474915,False,True,False
1,0,0,-0.9160900807280837,0,0,-1.0291690472837431,False,False,False
0,0,0,-0.7932518852146678,0,0,-0.9793130542025571,False,False,True
0,0,0,-0.8341979503858065,1,1,0.464848878715797,False,True,False
1,0,0,1.1721592429999863,1,1,-1.310024474974424,False,False,True
1,0,0,1.3359435036845408,1,1,1.1462141174920055,True,False,True
1,0,0,0.9674289171442931,1,1,-0.0071211891194300336,False,True,False
1,0,0,0.7626985912886,1,1,0.5412947347736159,False,True,False
1,0,1,0.435130069919491,1,1,0.8769917548536014,True,True,False
0,0,0,-1.2846046672683313,1,0,-0.49737178775109253,False,False,False
0,0,0,-1.202712536926054,1,0,-0.35445127425169254,False,False,False
0,0,0,-0.547575494187836,0,0,-0.8363925407031572,False,False,False
1,0,0,0.5170222002617683,1,1,1.4254076787466472,True,False,False
0,1,0,1.4587816991979567,1,1,1.1744658469046778,True,False,False
0,0,0,-1.2846046672683313,1,0,-1.474549252142338,False,False,False
0,0,1,-0.015276646963033904,1,1,0.8221501624642966,True,False,False
1,0,1,1.090267112657709,0,0,-0.9992554514350316,False,True,False
1,0,1,0.5170222002617683,1,0,-1.4795348514504565,False,False,True
1,1,0,-0.3428451683321429,1,1,1.30907702822388,True,False,False
1,0,1,1.2540513733422636,1,1,0.8155026967201389,False,False,True
1,1,0,-0.13811484247644978,1,1,-0.4408683289257483,False,False,False
1,0,1,0.9264828519731545,1,1,0.6858771147090551,True,False,False
0,0,0,-0.997982211070361,1,0,0.6675965839126203,True,False,False
1,0,0,0.06661548337924335,0,0,-1.3233194064627405,False,False,False
0,0,0,-1.2846046672683313,1,0,0.17900785171699748,True,False,False
1,0,0,-0.9160900807280837,1,0,-0.32952327771109957,False,False,False
1,0,1,1.5816198947113727,1,0,0.28204357075144837,False,False,True
1,0,0,-1.1208204065837768,1,0,-0.3029334147344671,False,False,False
1,0,0,-0.05622271213417253,1,1,0.4798056766401529,False,True,False
0,0,0,-1.2846046672683313,1,0,0.32359023165243667,True,False,False
1,0,0,-0.5066294290166974,1,1,0.7922365666155853,True,False,False
0,0,1,-0.547575494187836,1,0,-1.484520450758575,False,False,False
1,0,1,1.6225659598825113,1,1,1.586608723042482,True,False,True
0,0,1,-0.8751440155569451,1,1,-1.32498127289878,False,False,True
1,0,0,-1.1617664717549154,1,1,0.8371069603886525,True,False,False
0,0,0,-0.30189910316100427,1,1,1.3323431583284335,True,False,False
1,1,0,0.5170222002617683,1,1,-1.3349524715150172,False,True,False
0,1,0,1.2949974385134022,1,1,1.4652924732115962,True,False,False
1,0,0,-1.1617664717549154,1,0,-1.4679017863981798,False,False,False
1,0,0,0.06661548337924335,1,0,-1.5011391151189704,False,False,False
0,0,1,0.6398603957751842,1,0,0.1740222524088787,False,False,True
0,0,0,-0.3428451683321429,1,1,0.4914387416924299,True,False,False
1,1,0,-0.997982211070361,1,0,-0.13176117182239525,False,False,False
0,0,1,1.4178356340268181,1,1,1.3007676960436823,True,False,True
1,0,0,-0.7523058200435292,1,1,0.05769160188611138,False,False,False
0,1,0,-0.9160900807280837,0,0,-1.1704276943471035,False,False,False
1,0,1,0.39418400474835236,1,1,1.0714301278702265,True,True,False
0,0,1,-0.7113597548723906,1,0,-1.489506050066694,False,False,False
0,0,0,-1.2436586020971927,1,0,-0.6319829690702946,False,False,False
0,0,1,0.5170222002617683,1,1,1.3389906240725917,True,False,False
0,0,1,-1.1617664717549154,1,1,0.6376829880639086,True,False,False
0,0,1,1.4178356340268181,1,1,1.458645007467438,True,False,True
1,0,0,-0.8341979503858065,1,0,-0.27301981888575555,False,False,False
1,0,0,1.1312131778288477,1,1,1.0265597340971593,True,False,False
